"Effect_Size_ID","Study_ID","Species_ID","Treatment_ID","Trait_ID","First_Author","Title","Year","Journal","Journal_Impact_Factor-2021","Scientific_Name","Ecosystem","Species_Overlap","Plasticity_Mechanism","Developmental_Exposure_Time","Acclimation_Exposure_Time","Exposure_Units","T1_constant","T2_mean","T2_Magnitude","Fluctuation_Category","Fluctuation_Period","Fluctuation_Unit","Acclimation_Life-History_Stage","Animal_Overlap_T1","Animal_Overlap_T2","Shared_Control","Trait_Category","Measurement","Trait_Unit","Performance_Curve","Complex_Design","Animal_Overlap","Percentage_Transformation","Proportion_Transformation","In_Transformation","Reciprocal_Transformation","n_R1-1","R1-1_Mean","R1-1_SD_Final","n_R2-2","R2-2_Mean","R2-2_SD_Final"
1503,139,1,1,1,"L. M. Hennigs","Thermal Fluctuations Yield Sex-Specific Differences Of Ingestion Rates Of The Littoral Mysid Neomysis Integer",2022,"Frontiers In Marine Science",5.247,"Neomysis integer","Aquatic","A","Acclimation",NA,7,"Days",10,9,10,"Sinusoidal (Sine Curve)",1,"Day","Adult","A","B","A","Behavioural","Ingestion Rate","No.","No","No","A","No","No","No","No",15,11.8422976000667,4.97727503014432,12,11.2393488903333,4.19439207689715
1504,139,1,2,1,"L. M. Hennigs","Thermal Fluctuations Yield Sex-Specific Differences Of Ingestion Rates Of The Littoral Mysid Neomysis Integer",2022,"Frontiers In Marine Science",5.247,"Neomysis integer","Aquatic","A","Acclimation",NA,7,"Days",15,14,10,"Sinusoidal (Sine Curve)",1,"Day","Adult","C","D","B","Behavioural","Ingestion Rate","No.","No","No","A","No","No","No","No",5,7.0711844832,5.75336169522142,11,11.0535796798182,6.12560063989002
1505,140,1,1,1,"S. Clavijo-Baquet","Thermal Performance Of The Chagas Disease Vector, Triatoma Infestans, Under Thermal Variability",2021,"Plos Neglected Tropical Diseases",4.781,"Triatoma infestans","Terrestrial","A","Acclimation",NA,5,"Weeks",18,18,10,"Alternating",1,"Day","Fourth Instar Nymphs","A","B","A","Physiological","Walking Speed","cm/s","Yes","No","A","No","No","No","No",17,2.00440528634361,1.27144226340632,24,1.40969162995595,0.971163334143117
1506,140,1,2,1,"S. Clavijo-Baquet","Thermal Performance Of The Chagas Disease Vector, Triatoma Infestans, Under Thermal Variability",2021,"Plos Neglected Tropical Diseases",4.781,"Triatoma infestans","Terrestrial","A","Acclimation",NA,5,"Weeks",27,27,10,"Alternating",1,"Day","Fourth Instar Nymphs","C","D","B","Physiological","Walking Speed","cm/s","Yes","No","A","No","No","No","No",19,2.90672451193059,1.89106244839075,26,3.08026030368764,1.99094037407094
1507,140,1,3,1,"S. Clavijo-Baquet","Thermal Performance Of The Chagas Disease Vector, Triatoma Infestans, Under Thermal Variability",2021,"Plos Neglected Tropical Diseases",4.781,"Triatoma infestans","Terrestrial","A","Acclimation",NA,5,"Weeks",30,30,10,"Alternating",1,"Day","Fourth Instar Nymphs","E","F","C","Physiological","Walking Speed","cm/s","Yes","No","A","No","No","No","No",25,9.67901234567901,10.4938271604938,22,6.83950617283951,3.70600751393456
1508,141,1,1,1,"T. Yasuda","Thermal Responses In The Citrus Fruit Fly, Dacus Tsuneonis: Evidence For A Pupal Diapause",1994,"Entomologia Experimentalis Et Applicata",2.433,"Bactrocera tsuneonis","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,15,15,10,"Alternating",1,"Day",NA,"A","B","A","Population","Survival","%","No","No","A","Yes","No","No","No",25,88,32.9081632653061,25,68,43.8775510204082
1509,141,1,1,2,"T. Yasuda","Thermal Responses In The Citrus Fruit Fly, Dacus Tsuneonis: Evidence For A Pupal Diapause",1994,"Entomologia Experimentalis Et Applicata",2.433,"Bactrocera tsuneonis","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,15,15,10,"Alternating",1,"Day",NA,"A","B","A","Life-History Traits","Development Time","Days","No","No","A","No","No","No","Yes",25,5.3,4,25,3.2,1.5
1510,142,1,1,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,12,12,6,"Alternating",1,"Day",NA,"A","B","A","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,42.619589977221,3.16117335316816,4,46.8253968253968,4.25748530704798
1511,142,2,1,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,12,12,6,"Alternating",1,"Day",NA,"A","B","A","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,43.8952164009112,3.53307610059969,4,50.0907029478458,5.36813364801702
1512,142,3,1,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","C","Developmental Plasticity","Larvae Period",NA,NA,12,12,6,"Alternating",1,"Day",NA,"A","B","A","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,47.7220956719818,3.71902747431547,4,50.453514739229,5.18302559118885
1513,142,4,1,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","D","Developmental Plasticity","Larvae Period",NA,NA,12,12,6,"Alternating",1,"Day",NA,"A","B","A","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,49.5444191343964,2.97522197945237,4,53.3560090702948,5.55324170484522
1514,142,1,2,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,14,14,14,"Alternating",1,"Day",NA,"C","D","B","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,71.2300683371298,3.53307610059969,4,42.8344671201814,4.62770142070434
1515,142,2,2,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,14,14,14,"Alternating",1,"Day",NA,"C","D","B","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,72.3234624145786,4.27688159546278,4,46.0997732426304,5.18302559118885
1516,142,3,2,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","C","Developmental Plasticity","Larvae Period",NA,NA,14,14,14,"Alternating",1,"Day",NA,"C","D","B","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,73.2346241457859,3.53307610059969,4,48.6394557823129,5.5532417048452
1517,142,4,2,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","D","Developmental Plasticity","Larvae Period",NA,NA,14,14,14,"Alternating",1,"Day",NA,"C","D","B","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,75.9681093394077,3.53307610059971,4,50.0907029478458,5.36813364801703
1518,142,1,3,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,16,16,10,"Alternating",1,"Day",NA,"E","F","C","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,74.5102505694761,3.71902747431547,4,68.59410430839,4.25748530704799
1519,142,2,3,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,16,16,10,"Alternating",1,"Day",NA,"E","F","C","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,77.6082004555809,3.71902747431547,4,72.5850340136055,4.8128094775325
1520,142,3,3,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","C","Developmental Plasticity","Larvae Period",NA,NA,16,16,10,"Alternating",1,"Day",NA,"E","F","C","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,76.5148063781321,3.90497884803123,4,70.9523809523809,5.18302559118887
1521,142,4,3,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","D","Developmental Plasticity","Larvae Period",NA,NA,16,16,10,"Alternating",1,"Day",NA,"E","F","C","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,74.5102505694761,3.16117335316815,4,73.6734693877551,5.5532417048452
1522,142,1,4,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,18,18,22,"Alternating",1,"Day",NA,"G","H","D","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,77.9726651480638,4.27688159546281,4,9.45578231292517,3.70216113656347
1523,142,2,4,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,18,18,22,"Alternating",1,"Day",NA,"G","H","D","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,75.6036446469248,3.71902747431547,4,13.265306122449,4.62770142070434
1524,142,3,4,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","C","Developmental Plasticity","Larvae Period",NA,NA,18,18,22,"Alternating",1,"Day",NA,"G","H","D","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,77.9726651480638,3.90497884803123,4,8.36734693877551,4.44259336387617
1525,142,4,4,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","D","Developmental Plasticity","Larvae Period",NA,NA,18,18,22,"Alternating",1,"Day",NA,"G","H","D","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,80.3416856492027,3.90497884803125,4,10.907029478458,4.07237725021981
1526,142,1,5,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,21,21,10,"Alternating",1,"Day",NA,"I","J","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,79.9772209567198,3.53307610059969,4,81.1111111111111,3.51705307973529
1527,142,2,5,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,21,21,10,"Alternating",1,"Day",NA,"I","J","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,82.3462414578588,3.16117335316813,4,79.6598639455782,2.5915127955944
1528,142,3,5,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","C","Developmental Plasticity","Larvae Period",NA,NA,21,21,10,"Alternating",1,"Day",NA,"I","J","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,79.9772209567198,3.34712472688391,4,78.7528344671202,2.96172890925077
1529,142,4,5,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","D","Developmental Plasticity","Larvae Period",NA,NA,21,21,10,"Alternating",1,"Day",NA,"I","J","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,77.9726651480638,3.34712472688391,4,80.7482993197279,4.0723772502198
1530,142,1,6,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,21,21,18,"Alternating",1,"Day",NA,"I","K","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,79.9772209567198,3.53307610059969,4,64.9659863945578,3.88726919339164
1531,142,2,6,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,21,21,18,"Alternating",1,"Day",NA,"I","K","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,82.3462414578588,3.16117335316813,4,68.2312925170068,4.99791753436068
1532,142,3,6,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","C","Developmental Plasticity","Larvae Period",NA,NA,21,21,18,"Alternating",1,"Day",NA,"I","K","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,79.9772209567198,3.34712472688391,4,57.1655328798186,4.44259336387617
1533,142,4,6,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","D","Developmental Plasticity","Larvae Period",NA,NA,21,21,18,"Alternating",1,"Day",NA,"I","K","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,77.9726651480638,3.34712472688391,4,60.9750566893424,4.8128094775325
1534,142,1,7,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,21,21,22,"Alternating",1,"Day",NA,"I","L","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,79.9772209567198,3.53307610059969,4,25.6009070294785,4.44259336387616
1535,142,2,7,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,21,21,22,"Alternating",1,"Day",NA,"I","L","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,82.3462414578588,3.16117335316813,4,32.8571428571429,3.5170530797353
1536,142,3,7,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","C","Developmental Plasticity","Larvae Period",NA,NA,21,21,22,"Alternating",1,"Day",NA,"I","L","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,79.9772209567198,3.34712472688391,4,1.29251700680272,3.5170530797353
1537,142,4,7,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila simulans","Terrestrial","D","Developmental Plasticity","Larvae Period",NA,NA,21,21,22,"Alternating",1,"Day",NA,"I","L","E","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,77.9726651480638,3.34712472688391,4,3.46938775510204,3.70216113656347
1538,142,1,8,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","A","Developmental Plasticity","Larvae Period",NA,NA,26,26,10,"Alternating",1,"Day",NA,"M","N","F","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,73.4168564920273,4.27688159546279,4,77.3015873015873,3.51705307973529
1539,142,2,8,1,"G. Petavy","Viability And Rate Of Development At Different Temperatures In Drosophila: A Comparison Of Constant And Alternating Thermal Regimes",2001,"Journal Of Thermal Biology",3.189,"Drosophila melanogaster","Terrestrial","B","Developmental Plasticity","Larvae Period",NA,NA,26,26,10,"Alternating",1,"Day",NA,"M","N","F","Population","Survival","Adults per 100 eggs","No","No","A","No","No","No","No",4,76.5148063781321,4.27688159546279,4,80.2040816326531,3.88726919339163
